cast_id,cast_name
18916,Elizabeth Taylor
18917,Laurence Harvey
18918,Eddie Fisher
18919,Dina Merrill
18920,Mildred Dunnock
18921,Betty Field
18922,Jeffrey Lynn
18923,Susan Oliver
18924,Guillaume Gallienne
18925,Sabine Azéma
18926,Isabelle Candelier
18927,Laurent Stocker
18928,Samuel Davis
18929,Nadine Crocker
18930,Dustin Ingram
18931,Randy Schulman
18932,Jajang C. Noer
18933,Ridho Hafiedz
18934,Leo Maitimu
18935,Shafira Umm
18936,Glenn Fredly
18937,Aufa Assagaf
18938,Burhanuddin Ohorella
18939,Bebeto Leutually
18940,Muriel Santa Ana
18941,Peto Menahem
18942,Héctor Díaz
18943,Karina K.
18944,Hernán Jiménez
18945,Fabián Forte
18946,Verónica Intile
18947,Aamina Sheikh
18948,Sanam Saeed
18949,Adnan Malik
18950,Mohammad Ahmad
18951,Beo Rana Zafar
18952,Faris Khalid
18953,Hira Hussain
18954,Mikaal Zulfiqar
18955,Akanksha Puri
18956,Avani Modi
18957,Kyra Dutt
18958,Ruhi Singh
18959,Satarupa Pyne
18960,Mita Vashisht
18961,Keith Sequeira
18962,Deepak Wadhwa
18963,Vikram Sakhalkar
18964,Sara Maldonado
18965,Erik Hayser
18966,Andrés Palacios
18967,Dagoberto Gama
18968,John Larroquette
18969,John Rhys-Davies
18970,David James Elliott
18971,Laura Silverman
18972,Cheryl Ladd
18973,Justin Lieberman
18974,Maddie McCormick
18975,Connor Rosen
18976,Logan Shroyer
18977,Markie Post
18978,Juliocesar Chavez
18979,Tyree Brown
18980,Lane Garrison
18981,Joseph Julian Soria
18982,Ethan Embry
18983,Charlie Korsmo
18984,Lauren Ambrose
18985,Michelle Brookhurst
18986,Alexander Martin
18987,Erik Palladino
18988,Channon Roe
18989,Sean Patrick Thomas
18990,DeJuan Guy
18991,Michael Culkin
18992,Aneesh Menon
18993,Sunil Sukhada
18994,Anita Lukmance
18995,Kottayam Pradeep
18996,Natasha Doshi
18997,Hareesh Perumanna
18998,John Connors
18999,Fionn Walton
19000,Paul Alwright
19001,Ryan Lincoln
19002,Jimmy Smallhorne
19003,Toni O'Rourke
19004,Fionna Hewitt-Twamley
19005,Stephen Clinch
19006,Ciaran McCabe
19007,John Manalo
19008,Rica Peralejo
19009,Jhong Hilario
19010,Saul Reichlin
19011,Matthew Rutherford
19012,Claire Jeater
19013,Makisig Morales
19014,Mickey Ferriols
19015,Carrie Brownstein
19016,Kevin Crowley
19017,Nik Pajic
19018,Sissy Spacek
19019,Piper Laurie
19020,Nancy Allen
19021,Betty Buckley
19022,P.J. Soles
19023,Priscilla Pointer
19024,Sydney Lassick
19025,Stefan Gierasch
19026,Michael Talbott
19027,Doug Cox
19028,Harry Gold
19029,Noelle North
19030,Emily VanCamp
19031,Christopher Meloni
19032,Ron McClary
19033,Mark Moses
19034,Genesis Rodriguez
19035,Pedro Armendáriz Jr.
19036,Efren Ramirez
19037,Eva Green
19038,Giancarlo Giannini
19039,Wong Jing
19040,Dennis Chan
19041,Paul Newman
19042,Burl Ives
19043,Jack Carson
19044,Judith Anderson
19045,Madeleine Sherwood
19046,Larry Gates
19047,Vaughn Taylor
19048,Sean Hayes
19049,Chris O'Donnell
19050,Benjamin Helstad
19051,Mads Sjogard Pettersen
19052,Ingar Helge Gimle
19053,P.K. Nair
19054,Amanda Schull
19055,Susan May Pratt
19056,Donna Murphy
19057,Debra Monk
19058,Ethan Stiefel
19059,Sascha Radetsky
19060,Julie Kent
19061,Ilia Kulik
19062,Nagesh Bhonsle
19063,Nagma
19064,Syra Shehroz
19065,Kent S. Leung
19066,Osama Tahir
19067,Mansha Pasha
19068,Zhalay Sharhadi
19069,Behroze Sabzwari
19070,K.G. Chandani Renuka Ratnayake
19071,Mary Beth Hurt
19072,Rachel Brosnahan
19073,Kate Mara
19074,David Kelly
19075,Deep Roy
19076,AnnaSophia Robb
19077,Julia Winter
19078,Jordan Fry
19079,Philip Wiegratz
19080,Paul Lynde
19081,Henry Gibson
19082,Rex Allen
19083,Danny Bonaduce
19084,Pamelyn Ferdin
19085,Don Messick
19086,Agnes Moorehead
19087,John Stephenson
19088,Herb Vigran
19089,Dave Madden
19090,Dwight Ewell
19091,Kevin Smith
19092,Ken Tong
19093,Yu Kang
19094,Ravi Coltrane
19095,Benny Golson
19096,Jimmy Heath
19097,Wynton Marsalis
19098,Sonny Rollins
19099,Carlos Santana
19100,Cornel West
19101,Suvinder Vikky
19102,Rajbir Kaur
19103,Gurpreet Kaur Bhangu
19104,Taranjit Singh
19105,Harleen Kaur
19106,Harnek Aulakh
19107,Tejpal Singh
19108,Gulshan Saggi
19109,Ingrid Bolsø Berdal
19110,Olivia Taylor Dudley
19111,Devin Kelley
19112,Jesse McCartney
19113,Nathan Phillips
19114,Alex Feldman
19115,Kristof Konrad
19116,Pasha D. Lychnikoff
19117,Sonal Kaushal
19118,Jigna Bharadhwaj
19119,Sabina Malik
19120,Vaibhav Thakkar
19121,Samriddhi Shuklaa
19122,Aditya Raj Sharma
19123,Vinod Kulkarni
19124,Anuranjan Premji
19125,Bijukuttan
19126,Neha Rathanakaran
19127,Prasanth
19128,Zach Braff
19129,Adam West
19130,Don Knotts
19131,Garry Marshall
19132,Taiwo Obileye
19133,Falz The Bahd Guy
19134,Linda Ihuoma-Suleiman
19135,Rachael Oniga
19136,Patience Ozokwor
19137,Catherine Hicks
19138,Alex Vincent
19139,Dinah Manoff
19140,Tommy Swerdlow
19141,Jack Colvin
19142,Neil Giuntoli
19143,Juan Ramírez
19144,Alan Wilder
19145,Li Dong Xue
19146,Janicke Askevold
19147,Li Ai
19148,Clovis Fouin
19149,Wang Zijian
19150,Barry John
19151,Delzad Hiwale
19152,Vega Tamotia
19153,Dick Van Dyke
19154,Sally Ann Howes
19155,Lionel Jeffries
19156,Gert Fröbe
19157,Anna Quayle
19158,Benny Hill
19159,Robert Helpmann
19160,Heather Ripley
19161,Adrian Hall
19162,Barbara Windsor
19163,Davy Kaye
19164,Alexander Doré
19165,Bernard Spear
19166,Stanley Unwin
19167,Max Thieriot
19168,R.H. Thomson
19169,Mishu Vellani
19170,Jonathan Patrick Moore
19171,Saidah Arrika Ekulona
19172,John O'Hurley
19173,David Keith
19174,Rachel Boston
19175,Jonathan Bennett
19176,Jon Prescott
19177,Sunny Mabrey
19178,Julia Voth
19179,Elizabeth Lauren Hoffman
19180,Eileen April Boylan
19181,Josh Crotty
19182,Sarah Lancaster
19183,Barry Corbin
19184,Alan Powell
19185,Danny Vinson
19186,Rebecca Koon
19187,Brett Rice
19188,Erik Per Sullivan
19189,Cheech Marin
19190,Jake Busey
19191,Elizabeth Franz
19192,René Lavan
19193,Hayley Atwell
19194,Bronte Carmichael
19195,Mark Gatiss
19196,Brad Garrett
19197,Nick Mohammed
19198,Pablo Echarri
19199,Nazareno Casero
19200,Lautaro Delgado
19201,Matías Marmorato
19202,Martín Urruty
19203,César Albarracín
19204,Guillermo Fernandez
19205,Daniel Di Biase
19206,Ahsan Khan
19207,Neelam Muneer
19208,Faizan Khawaja
19209,Ali Rizvi
19210,Vajdaan Shah
19211,Zayed Sheikh
19212,Talat Hussain
19213,Om Prakash
19214,David Abraham
19215,Lily Chakravarty
19216,Keshto Mukherjee
19217,Chris Massoglia
19218,Ray Stevenson
19219,Patrick Fugit
19220,Orlando Jones
19221,Michael Cerveris
19222,Don McManus
19223,Jessica Carlson
19224,Alexandre Rodrigues
19225,Leandro Firmino
19226,Phellipe Haagensen
19227,Douglas Silva
19228,Jonathan Haagensen
19229,Jefechander Suplino
19230,Riz Ahmed
19231,Billie Piper
19232,James Floyd
19233,Cush Jumbo
19234,Hannah Rae
19235,Antonio Aakeel
19236,George Sargeant
19237,Vincent Regan
19238,Barry Aird
19239,Clarence Clemons
19240,Tine Stapelfeldt
19241,Christien Anholt
19242,Andre Braugher
19243,Dan Futterman
19244,Sophie Ward
19245,Sue-Ann Leeds
19246,Nick Krause
19247,Kathleen Chalfant
19248,Peter Maloney
19249,Rod McLachlan
19250,Hawn Tran
19251,Danni Wang
19252,Tamara Dobson
19253,Bernie Casey
19254,BrendaSykes
19255,Esther Rolle
19256,Henry Winkler
19257,Julie Kavner
19258,Joseph Castanon
19259,Jake Hoffman
19260,Clive Davis
19261,Denis Moschitto
19262,Barbora Bobulova
19263,Jemma Powell
19264,Doona Bae
19265,Juliette Binoche
19266,Lars Eidinger
19267,Angela Winkler
19268,Hanns Zischler
19269,Michael Stahl-David
19270,Anjul Nigam
19271,Margot Farley
19272,Brian Klugman
19273,Rob Brown
19274,Nana Gbewonyo
19275,Antwon Tanner
19276,Ashanti
19277,Denise Dowse
19278,Vinod Ramani
19279,Guru Singh
19280,Mir Afsar Ali
19281,Gaurav Chakrabarty
19282,Tanusree Chakraborty
19283,Anirban Bhattacharya
19284,Ritabhari Chakraborty
19285,Suchandra Vaaniya
19286,Arijit Dutt
19287,Richenda Carey
19288,Jeanne Werner
19289,August Zirner
19290,Martin Wuttke
19291,Stefan Merki
19292,Nandana Sen
19293,Jim Boeven
19294,Gaurav Dwivedi
19295,Annabelle Wallis
19296,Antara Mali
19297,Madan Joshi
19298,Analeigh Tipton
19299,Jakob Cedergren
19300,Marta Gastini
19301,Valentin Merlet
19302,Robin Weigert
19303,Maggie Siff
19304,Johnathan Tchaikovsky
19305,Janel Moloney
19306,Emily Kinney
19307,Phuong Mai
19308,Quang Su
19309,Hoang Phuc Nguyen
19310,Chi Pu
19311,Tien Pham
19312,Hoai An
19313,Conor McGregor
19314,Adhvik Mahajan
19315,Prasad Purandhare
19316,Sakshi Gulati
19317,Sumeet Nijhawan
19318,Upyendra Limaye
19319,George Kennedy
19320,J.D. Cannon
19321,Lou Antonio
19322,Robert Drivas
19323,Strother Martin
19324,Jo Van Fleet
19325,Dennis Hopper
19326,James Gammon
19327,Wayne Rogers
19328,Lulu Wilson
19329,Giles Panton
19330,Michael Coleman
19331,Gina Holden
19332,Jordyn Ashley Olson
19333,Teri Hatcher
19334,John Hodgman
19335,Dawn French
19336,Robert Bailey Jr.
19337,Kayla Wallace
19338,Matthew MacCaull
19339,James Dean
19340,Alison Wandzura
19341,Bruce Blain
19342,Natalie Grace
19343,Phillip Mitchell
19344,Israel Houghton
19345,Jennifer Esposito
19346,Nona Gaye
19347,Mrinmayee Godbole
19348,Saurabh Saraswat
19349,Isha Keskar
19350,Chow Yun Fat
19351,Lung Hsiung
19352,Cheng Pei-pei
19353,Fa Zeng Li
19354,Xian Gao
19355,Yan Hai
19356,De Ming Wang
19357,Fiona Dourif
19358,Michael Therriault
19359,Jennifer Tilly
19360,Summer H. Howell
19361,Grace Lynn Kung
19362,Elisabeth Rosen
19363,Ali Tataryn
19364,Noriko Shinohara
19365,Ushio Shinohara
19366,Ankush Chaudhari
19367,Pooja Sawant
19368,Sanjay Khapre
19369,Sandeep Gaikwad
19370,Digvijay Rohidas
19371,Sema Şimşek
19372,Nilay Gök
19373,Volkan Ünal
19374,Fehmi Karaarslan
19375,Ömer Duran
19376,Aybike Turan
19377,Burak Çimen
19378,Jack Lemmon
19379,Zakes Mokae
19380,J.T. Walsh
19381,John Apicella
19382,Bill Morey
19383,Mary Fogarty
19384,Jonathan Katz
19385,Lisa Edelstein
19386,Laura Kightlinger
19387,Leila Arcieri
19388,Madison Lawlor
19389,Montana Manning
19390,Andrew Pifko
19391,Monte Markham
19392,Kamala Jones
19393,Jodi Carol Harrison
19394,Seth Cassell
19395,Ronnie Clark
19396,Lissa Danshaw
19397,J.J. Hawkins
19398,Walter Cornás
19399,Dany Casco
19400,Caro Angus
19401,Rocío Rodríguez Presedo
19402,Chucho Fernández
19403,Amanda Nara
19404,Maite Zumelzú
19405,Tini Tom
19406,Malavikka
19407,Sudheer Karamana
19408,Bhanu Uday
19409,Preeti Gupta
19410,Bhavani Lee
19411,Seema Rahmani
19412,Dallas Roberts
19413,Kevin Rankin
19414,Donna DuPlantier
19415,Xenia Goodwin
19416,Alicia Banit
19417,Dena Kaplan
19418,Thomas Lacey
19419,Tara Morice
19420,Hans-Heinrich Hardt
19421,Sebastian Fräsdorf
19422,Claudia Jacob
19423,Deleila Piasko
19424,Tobias Borchers
19425,Ruth Bickelhaupt
19426,Danny Fields
19427,Alice Cooper
19428,Judy Collins
19429,Tommy Ramone
19430,Jac Holzman
19431,Lenny Kaye
19432,Wayne Kramer
19433,John Cameron Mitchell
19434,Jann Wenner
19435,Linda Hamilton
19436,Elizabeth Hoffman
19437,Jamie Renée Smith
19438,Jeremy Foley
19439,Charles Hallahan
19440,Kirk Trutner
19441,Arabella Field
19442,Mahima Chaudhry
19443,Indrasish Roy
19444,Sudip Mukherjee
19445,Shataf Figar
19446,Kati Outinen
19447,Zbigniew Zamachowski
19448,Danuta Kowalska
19449,Piotr Głowacki
19450,Andrea Roth
19451,Gurpreet Ghuggi
19452,Shavendra Mahal
19453,Pammi Bai
19454,Manpreet Saggu
19455,Cora Lee Day
19456,Alva Rogers
19457,Barbarao
19458,Trula Hoosier
19459,Adisa Anderson
19460,Kaycee Moore
19461,Bahni Turpin
19462,Cheryl Lynn Bruce
19463,Tommy Redmond Hicks
19464,Cornell Royal
19465,Devin Blackmon
19466,Dontrell Bright
19467,"Kordell ""KD"" Johnson"
19468,Lachion Buckingham
19469,Chasity Moore
19470,Marquell Manning
19471,Shavidee Trotter
19472,Maurice Everett
19473,Dylan Haegens
19474,Nick Golterman
19475,Marit Brugman
19476,Ilse Warringa
19477,Teun Peters
19478,Patrick Stoof
19479,Rick Vermeulen
19480,Rico Verhoeven
19481,Brian De Palma
19482,Aneurin Barnard
19483,Marion Bailey
19484,Nigel Lindsay
19485,Velibor Topic
19486,Princey Shukla
19487,Kennedy Lea Slocum
19488,Corey Fogelmanis
19489,Alexa Mansour
19490,Peyton Clark
19491,Sherri Saum
19492,Eric Stanton Betts
19493,Pedro Correa
19494,Alissa Latow
19495,Ginger Gonzaga
19496,Briga Heelan
19497,Peter Scolari
19498,Himanshu Sharma
19499,Ekavali Khanna
19500,Aman Uppal
19501,Bhavika Bhasin
19502,Yuri Lowenthal
19503,Marion Ross
19504,Amy Acker
19505,David Haydn-Jones
19506,Patrick Creery
19507,James Dugan
19508,Margherita Donato
19509,Brooklynn Proulx
19510,James D. Hopkin
19511,Bob Irvine
19512,Regine Nehy
19513,Ron Glass
19514,Cody Longo
19515,Cortney Palm
19516,Adrienne Barbeau
19517,Michael Berryman
19518,Barbara Crampton
19519,Sid Haig
19520,Gunnar Hansen
19521,Lindsay Hartley
19522,Kane Hodder
19523,Lloyd Kaufman
19524,Camille Keaton
19525,Bill Moseley
19526,Vincent Ward
19527,Brendan Fairclough
19528,Olly Wilkins
19529,Kyle Jameson
19530,Andrew Neethling
19531,Ryan Howard
19532,Sam Hill
19533,Josh Bryceland
19534,Vijayendra Ghatge
19535,Marina Goldman
19536,Robin Thomas
19537,Daisy McCrackin
19538,O'Shea Jackson Jr.
19539,50 Cent
19540,Meadow Williams
19541,Brian Van Holt
19542,Mo McRae
19543,Kaiwi Lyman
19544,Denis Leary
19545,Jaimi Paige
19546,Alyshia Ochse
19547,Toby Nichols
19548,Claude Duhamel
19549,Walid Fawaz
19550,Eman El-Assy
19551,John Lynch
19552,Stephen Moyer
19553,Emma Bell
19554,Nick Ballard
19555,Bradley Bundlie
19556,Gail O'Grady
19557,Corbin Timbrook
19558,Kate Lang Johnson
19559,Robert Adamson
19560,Caia Coley
19561,Alicia James
19562,Sotida Arpon
19563,Tuulia Eloranta
19564,Magnus Krepper
19565,Elin Petersdottir
19566,Kaija Pakarinen
19567,Antti Reini
19568,Lauri Tanskanen
19569,Johanna af Schultén
19570,Maria Sid
19571,Pirkko Hämäläinen
19572,Sonja Halla-aho
19573,Milo Ventimiglia
19574,Bridget Regan
19575,Jonathan Frakes
19576,Sarah Constible
19577,Spencer Drever
19578,Feng Shaofeng
19579,Kenny Lin
19580,Carina Lau
19581,Ethan Juan
19582,Sandra Ma
19583,Vincent Lindon
19584,Hervé Pierre
19585,Mélodie Valemberg
19586,Vincent Lacoste
19587,Joséphine Derenne
19588,Dominique Reymond
19589,Toby Stephens
19590,Kenneth Tsang
19591,Emilio Echevarría
19592,Mikhail Gorevoy
19593,Lawrence Makoare
19594,Samantha Bond
19595,Steve Carell
19596,David Walliams
19597,Larry Wilmore
19598,Hou Hsiao
19599,Gordon Liu
19600,Lily Li
19601,Jason Pai Piao
19602,Chia-Liang Liu
19603,Todd Standing
19604,Kent Osborne
19605,Rae Gray
19606,Chris Bauer
19607,Victoria Zeutzius
19608,Leslie Thurston
19609,Matthew J. Evans
19610,Jason Cope
19611,David James
19612,Vanessa Haywood
19613,Mandla Gaduka
19614,Kenneth Nkosi
19615,Eugene Khumbanyiwa
19616,Louis Minnaar
19617,William Allen Young
19618,Julie Christie
19619,Alec Guinness
19620,Siobhan McKenna
19621,Ralph Richardson
19622,Jeffrey Rockland
19623,Christopher Matthew Cook
19624,Omar J. Dorsey
19625,Louisa Krause
19626,Reynaldo Gallegos
19627,Axle McCoy
19628,Travis McCoy
19629,Tyler Jade Nixon
19630,Alexis Louder
19631,DeVaughn Gow
19632,LaVaughn Hamilton
19633,Maya Simmons
19634,Quddus Newton
19635,Jordan Padreira
19636,Derek Lee Nixon
19637,Harry Connick Jr.
19638,Austin Stowell
19639,Charles Martin Smith
19640,Austin Highsmith
19641,Cozi Zuehlsdorff
19642,Søren Malling
19643,Paprika Steen
19644,Helena Kaittani
19645,Carmen Argenziano
19646,Horatio Sanz
19647,Luis Guzman
19648,Vera Cherny
19649,Lorena McGregor
19650,Reinaldo Zavarce
19651,Jacquie Barnbrook
19652,Anthony Skordi
19653,Steve Park
19654,P.J. Boudousqué
19655,Yaniv Moyal
19656,Katie Holmes
19657,Jack Thompson
19658,Garry McDonald
19659,Alan Dale
19660,Julia Blake
19661,Edwina Ritchard
19662,Emilia Burns
19663,Davide Carrera
19664,Loic Collomb-Patton
19665,Eric Duguil
19666,Richie Jackson
19667,Temarii Buillard
19668,Richard Mylan
19669,Pascale Wilson
19670,Pooneh Hajimohammadi
19671,Sarah Buckland
19672,Richard Branson
19673,Chris Gethard
19674,Tami Sagher
19675,Erin Darke
19676,Bruno Kirby
19677,Gerry Becker
19678,Robert Miano
19679,Deobia Oparei
19680,Ben Daniels
19681,Razaaq Adoti
19682,Dexter Fletcher
19683,Al Weaver
19684,Brian Steele
19685,Carol 'Do Do' Cheng
19686,Maggie Cheung
19687,Wilson Lam
19688,Chan Pak-cheung
19689,Charlie Cho
19690,Tom Poon
19691,Kwan Ming-yuk
19692,Hon Yee-Sang
19693,Sherman Wong
19694,Lo Fan
19695,Alice Drummond
19696,Audrie Neenan
19697,Susan Blommaert
19698,Lydia Jordan
19699,Lloyd Clay Brown
19700,Spencer Breslin
19701,Angela Lansbury
19702,Brian Thompson
19703,Julian Morris
19704,Jassa Ahluwalia
19705,Jonjo O'Neill
19706,Roger Ashton-Griffiths
19707,Jake Curran
19708,Duncan Preston
19709,Ozama Oancea
19710,Harry Van Gorkum
19711,Rona Figueroa
19712,Matt Hickey
19713,Henry O
19714,Robby Benson
19715,Ken Shorter
19716,John Woodnutt
19717,Lubomir Misak
19718,Tom Rhys Harries
19719,André Eriksen
19720,Delroy Brown
19721,Dries Van Noten
19722,Samiya Mumtaz
19723,Mohib Mirza
19724,Saleha Aref
19725,Asif Khan
19726,Ajab Gul
19727,Abdullah Jan
19728,Samina Ahmad
19729,Omair Rana
19730,Zeeshan Shafa
19731,Sheeba
19732,Rachel Nichols
19733,Cheri Oteri
19734,William Lee Scott
19735,Michael Mosley
19736,Teo Halm
19737,Reese Hartwig
19738,Ella Wahlestedt
19739,Jason Gray-Stanford
19740,Algee Smith
19741,Cassius Willis
19742,Sonya Leslie
19743,Virginia Louise Smith
19744,Peter Mackenzie
19745,Valerie Wildman
19746,Diana Elizabeth Torres
19747,Yutaka Takeuchi
19748,Rodrigo Duarte Clark
19749,Kaya Jade Aguirre
19750,Roji Oyama
19751,Lane Nishikawa
19752,Miyoko Sakatani
19753,Emma Stone
19754,Thomas Haden Church
19755,Aly Michalka
19756,Javier Bardem
19757,Hadi Subiyanto
19758,Tuva Novotny
19759,Luca Argentero
19760,Shane Nigaam
19761,Manikandan R. Achari
19762,Sujith Sankar
19763,P. Balachandran
19764,Sudhanshu Aggarwal
19765,Arjuna Bhalla
19766,Avrinder Kaur
19767,Arvinder Bhatti
19768,Master Yuvraj
19769,Jai Bharti
19770,Gagandeep Singh
19771,Kamal Desai
19772,Sunil Sukthankar
19773,Shriram Ranade
19774,Padmanabh Bind
19775,Seema Adhikari
19776,Garrick Hagon
19777,Yassine Fadel
19778,Neil Napier
19779,David Bark-Jones
19780,Alexander Fehling
19781,Nick Alachiotis
19782,Jade Hassouné
19783,Cas Jansen
19784,Tygo Gernandt
19785,Abbey Lee
19786,Matthew Beard
19787,Paul Blake
19788,Jeremy Bulloch
19789,John Chapman
19790,Anthony Forrest
19791,Laurie Goode
19792,Derek Lyons
19793,Angus MacInnes
19794,David Prowse
19795,Pam Rose
19796,Carly Adams
19797,Thomas Bair
19798,Susan Pourfar
19799,Chris Beetem
19800,Arman Dewarti
19801,Dimi Cindyastira
19802,Irmawati Jabbar
19803,Andreuw Parinussa
19804,Fanesa Kayla
19805,Benson Jack Anthony
19806,Jordan Hare
19807,Jon Prasida
19808,Lucy Barrett
19809,Ben Bennett
19810,Craig Hyde-Smith
19811,Kevin Clayette
19812,Bridie Carter
19813,Jessica Simpson
19814,Andy Dick
19815,Tim Bagley
19816,Marcello Thedford
19817,Danny Woodburn
19818,Tara Deshpande
19819,Cle Sloan
19820,Jaime FitzSimons
19821,America Ferrara
19822,Isabella Rossellini
19823,Joshua Peace
19824,James Arthur Ray
19825,Randal Edwards
19826,Marilyn Norry
19827,Nicole LaPlaca
19828,Bruce Lee
19829,John Saxon
19830,Jim Kelly
19831,Ahna Capri
19832,Kien Shih
19833,Robert Wall
19834,Angela Mao
19835,Betty Chung
19836,Geoffrey Weeks
19837,Bolo Yeung
19838,Peter Archer
19839,Rebecca Hazlewood
19840,Scott Lawrence
19841,Kai Lennox
19842,Matthew Harbour
19843,Janusz Gajos
19844,Teresa Marczewska
19845,Władysław Kowalski
19846,Michał Bajor
19847,Jan Peszek
19848,Jerzy Bińczycki
19849,Horacio Castelo
19850,Gonzalo Garcia Vivanco
19851,Rubén González Garza
19852,Iliana de la Garza
19853,Andrea Germani
19854,Marzia Ubaldi
19855,Iaia Forte
19856,Lauren Graham
19857,Jimmy Bennett
19858,Kathleen Quinlan
19859,Jack Noseworthy
19860,Drew Fonteiro
19861,Marc Menchaca
19862,Michelle Macedo
19863,Tyler Fleming
19864,Melissa Macedo
19865,Kenneth Moronta
19866,Frankie Hinton
19867,Carla Campra
19868,Michael Bower
19869,Pat Kilbane
19870,Claire Selby
19871,Symara Templeman
19872,Gana Bayarsaikhan
19873,Tiffany Pisani
19874,Evie Wray
19875,Deborah Rosan
19876,Joe Morton
19877,Jameel Saleem
19878,Kimelia Weathers
19879,Quincy Harris
19880,Big Boy
19881,Misty Alli
19882,Noelle Balfour
19883,Sid Burston
19884,Carlos Castillo
19885,Liz Hernandez
19886,Nick Sinise
19887,Jill Hennessy
19888,Derek Davenport
19889,Amelia Haberman
19890,Shepsut Wilson
19891,Titus Covington
19892,Hayley Vrana
19893,Michael Alvarez
19894,Richard Lippert
19895,Alfoniso Lopez
19896,Tanju Tuncel
19897,Meray Ülgen
19898,Ayşenil Şamlıoğlu
19899,Cameron Palatas
19900,Richard Karn
19901,Danielle Campbell
19902,Daniela Bobadilla
19903,Daniel Amerman
19904,Kevin McCorkle
19905,Mary Gordon Murray
19906,Emily Jordan
19907,Karrie Cox
19908,Nicholas James Reilly
19909,Enspirit
19910,Sheldon A. Smith
19911,Michael Soulema
19912,Amara La Negra
19913,Joely Fisher
19914,Paris Phillips
19915,Erica Peeples
19916,Tami Roman
19917,Alfred Thomas II
19918,J-Boog
19919,Hunter Ives
19920,Dylan Mooney
19921,Michael J. Pagan
19922,Robert Joy
19923,Kubilay Sarikaya
19924,Arnel Taci
19925,Muhammed Kirtan
19926,Violetta Schurawlow
19927,Burak Yiğit
19928,Giwar Xatar Hajabi
19929,Ridvan Kirtan
19930,Ilhan Erdinc
19931,Michael Hanemann
19932,Sedat Kirtan
19933,Denyce Lawton
19934,Hosea Chanchez
19935,Darius McCrary
19936,Shawne Merriman
19937,Sticky Fingaz
19938,Masika Kalysha
19939,Zac Titus
19940,Somnath Awghade
19941,Suraj Pawar
19942,Rajeshwari Kharat
19943,Bhushan Manjule
19944,Nagraj Manjule
19945,Sohail Shaikh
19946,Sanjay Chaudhri
19947,Vikas Pandurang Patil
19948,Ahmed Fathy
19949,Sami Maghouri
19950,Mohamed Salam
19951,Haya Ibrahim
19952,Mark Williams
19953,Sorcha Cusack
19954,Nancy Carroll
19955,Alex Price
19956,Tom Chambers
19957,Keith Osborn
19958,Mark Harmon
19959,Katherine Helmond
19960,Michael Jeter
19961,Craig Bierko
19962,Lyle Lovett
19963,Tim Thomerson
19964,Paul Wall
19965,Quincy Jones III
19966,Topol
19967,Norma Crane
19968,Leonard Frey
19969,Molly Picon
19970,Paul Mann
19971,Rosalind Harris
19972,Michele Marsh
19973,Neva Small
19974,Paul Michael Glaser
19975,Ray Lovelock
19976,Luke Jurevicius
19977,Leon Vitali
19978,Slamet Rahardjo
19979,Otig Pakis
19980,Arash Buana
19981,Hazel Raditya
19982,Dimas Harya
19983,Westny Dj
19984,Kerr Smith
19985,Kristen Cloke
19986,Daniel Roebuck
19987,Chad Donella
19988,A.J. Cook
19989,Terrence 'T.C.' Carson
19990,Jonathan Cherry
19991,Sarah Carter
19992,David Paetkau
19993,Ryan Merriman
19994,Kris Lemche
19995,Alexz Johnson
19996,Sam Easton
19997,Jesse Moss
19998,Samuele Caruana
19999,Giuseppe Fragapane
20000,Shivani Ghai
20001,Aadya Bedi
20002,Lamman Rucker
20003,Lisa Arrindell Anderson
20004,Elise Neal
20005,Megan Leonard
20006,Shea Buckner
20007,William DeMeo
20008,Magi Avila
20009,Ty Shelton
20010,Antonia Thomas
20011,Luke Norris
20012,Thea Petrie
20013,Eileen Davies
20014,Tien-chi Cheng
20015,Tien Hsiang Lung
20016,Michael Chan Wai-Man
20017,Pei Hsi Chen
20018,Li Wang
20019,Ke Chu
20020,Andrew Gillies
20021,Sabrine
20022,Jamila Adel Awad
20023,Bea
20024,Isaac Jay
20025,Uriah Shelton
20026,Dylan Riley Snyder
20027,Shane Harper
20028,Connor Paolo
20029,Gatlin Green
20030,Feng Ku
20031,Chung Wang
20032,Szu Shih
20033,Lung Ti
20034,Lo Lieh
20035,Szu-Chia Chen
20036,Asri Bendacha
20037,Kimberly Elise
20038,Janet Jackson
20039,Tessa Thompson
20040,Nestor Carbonell
20041,Eduardo Verástegui
20042,Santiago Cabrera
20043,Adrian Alonso
20044,Mauricio Kuri
20045,Ed Speleers
20046,Tony Way
20047,Rachel Hurd-Wood
20048,Ivan Kaye
20049,David Hargreaves
20050,Tanya Reynolds
20051,Kathy Murphy
20052,Allen Fiuzat
20053,Ed Nelson
20054,Art Vasil
20055,Bridget Armstrong
20056,Mihalis Lambrinos
20057,Dean Goss
20058,Tony Alatis
20059,Justin Fashanu
20060,John Fashanu
20061,Leslie Nielsen
20062,Walter Pidgeon
20063,Anne Francis
20064,Jack Kelly
20065,Warren Stevens
20066,James Drury
20067,Earl Holliman
20068,Robert Duvall
20069,Dwight Yoakam
20070,Tim McGraw
20071,James Fleet
20072,Simon Callow
20073,John Hannah
20074,David Bower
20075,Charlotte Coleman
20076,David Haig
20077,Corin Redgrave
20078,Charlotte d'Amboise
20079,Hannah Dunne
20080,Michael Esper
